file;generator;question;answer;score_entailment;score_neutral;score_contradiction;score_final
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku punya mimpi dari kecil, tapi sekarang rasanya mustahil. Harusnya aku coba wujudkan nggak?;Tentu saja coba wujudkan! Mimpi masa kecil itu biasanya cerminan dari apa yang benar-benar kamu inginkan di hati. Mulai dari langkah kecil aja, nggak perlu buru-buru. Yang penting, kamu bergerak menuju mimpimu itu. Aku yakin kamu bisa!;0.7759;0.1491;0.655;0.1208
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku merasa hidupku monoton, kayak nggak ada esensi. Gimana caranya biar lebih bermakna?;Hmm, mungkin kamu sedang merasa nggak nyambung sama apa yang kamu lakukan sekarang. Coba cari tahu apa yang bikin kamu semangat. Misalnya, ada hobi atau aktivitas yang dulu bikin kamu bahagia? Mulai dari situ, dan coba masukkan ke rutinitasmu. Hidup bakal terasa lebih hidup!;0.916;0.1585;0.437;0.479
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku sering ngerasa salah ambil keputusan, dan sekarang kayak terjebak. Apa yang bisa aku lakukan?;Nggak apa-apa, kita semua pernah salah pilih. Yang penting sekarang, coba lihat hikmah dari keputusan itu. Apa yang kamu pelajari? Dari situ, kamu bisa bikin rencana baru yang lebih sesuai sama apa yang kamu mau. Satu langkah kecil ke arah yang benar udah cukup, kok!;0.7056;0.1762;0.6384;0.0672
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Kadang aku merasa orang lain ngatur hidupku, dan itu bikin aku nggak bebas. Gimana menghadapinya?;Itu memang bisa bikin sesak, ya. Coba tetapkan batasan yang jelas. Dengarkan saran orang lain, tapi ingat, hidup ini kamu yang jalani. Fokus ke apa yang bikin kamu merasa bebas dan kreatif. Kamu berhak menentukan jalanmu sendiri!;0.8224;0.1827;0.3574;0.4651
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku pengen jadi lebih baik, tapi kok susah banget nemuin kelebihan diriku sendiri?;Tenang, menemukan kelebihan itu memang butuh waktu. Coba dengarkan kata hati kamu. Apa sih yang biasanya bikin kamu merasa bangga atau senang? Bisa juga tanya temen dekat, kadang mereka lihat kelebihan yang kamu nggak sadari. Aku yakin kamu punya banyak harta karun di dalam diri!;0.8006;0.1776;0.4446;0.356
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku sering stres gara-gara kerjaan, rasanya nggak bisa lepas. Ada saran nggak?;Stres itu berat, ya. Coba luangkan waktu buat istirahat, meski cuma sebentar. Misalnya, jalan-jalan kecil, dengar musik, atau meditasi. Dengan ngasih waktu buat diri sendiri, kamu bantu pikiranmu rileks. Kamu nggak sendiri, aku di sini nemenin!;0.8508;0.1938;0.6927;0.1581
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku takut gagal kalau coba sesuatu yang baru. Gimana caranya biar berani?;Takut gagal itu wajar banget. Tapi coba lihat gagal sebagai bagian dari belajar. Mulai dari langkah kecil, dan ingat, nggak ada yang sempurna. Yang penting kamu coba. Aku percaya kamu punya keberanian di dalam diri, tinggal keluarkan aja!;0.8209;0.2407;0.5462;0.2747
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku merasa nggak cocok sama pekerjaanku sekarang, tapi takut buat ganti. Apa yang harus aku lakukan?;Wah, itu sinyal penting dari hatimu. Coba cari tahu apa yang bikin kamu nggak cocok, dan apa yang sebenarnya kamu inginkan. Mulai riset soal pekerjaan yang sesuai sama potensimu. Ganti arah itu nggak gampang, tapi kalau kamu yakin, aku dukung kamu sepenuhnya!;0.7674;0.162;0.6566;0.1108
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku sering overthinking, apalagi soal apa yang orang lain pikirkan tentang aku. Gimana caranya berhenti?;Overthinking itu bikin capek, ya. Coba alihkan fokus ke dirimu sendiri. Apa yang bikin kamu bahagia? Ingat, pendapat orang lain nggak menentukan nilai dirimu. Luangkan waktu buat hal-hal yang bikin kamu merasa berharga, seperti hobi atau ngobrol sama temen dekat.;0.8655;0.2174;0.5254;0.3401
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku pengen punya hidup yang lebih bahagia, tapi nggak tahu mulai dari mana. Ada saran?;Mulai dari hal kecil yang bikin kamu tersenyum. Bisa jalan-jalan, ketemu temen, atau coba sesuatu yang baru. Kadang, bahagia itu datang dari ngelakuin apa yang bikin hati kamu nyanyi. Aku di sini buat nemenin langkah pertamamu!;0.8258;0.1478;0.5282;0.2976
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku merasa potensiku terbuang karena aku nggak di jalur yang tepat. Gimana caranya balik ke jalur yang bener?;Itu kesadaran yang luar biasa! Coba refleksi, apa sih potensi yang kamu rasakan? Dari situ, buat rencana kecil untuk mendekati jalur yang sesuai. Misalnya, ikut kursus atau coba proyek sampingan. Langkah kecil itu bakal bawa kamu lebih dekat ke jalur yang tepat!;0.8039;0.1316;0.5344;0.2695
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku sering ngerasa capek mental, kayak nggak punya energi. Apa yang bisa aku coba?;Capek mental itu sinyal buat istirahat, lho. Coba lakukan sesuatu yang menenangkan, seperti meditasi, jalan di alam, atau sekadar tidur yang cukup. Jangan lupa, kasih waktu buat dirimu sendiri tanpa tekanan. Aku di sini kalau kamu butuh cerita!;0.8063;0.2563;0.326;0.4803
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku ngerasa nggak punya tujuan hidup yang jelas. Gimana caranya nemuin tujuan itu?;Nggak apa-apa, kadang kita perlu waktu buat cari tujuan. Coba tanya diri sendiri, apa yang bikin kamu merasa hidup? Bisa juga coba hal-hal baru untuk lihat apa yang nyantol di hati. Aku yakin tujuanmu ada di sana, tinggal kamu jelajahi!;0.7931;0.1402;0.4328;0.3604
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku sering ngerasa bersalah atas kesalahan di masa lalu. Gimana caranya move on?;Rasa bersalah itu wajar, tapi jangan biarin dia nahan kamu. Coba maafin diri sendiri, anggap itu pelajaran berharga. Tulis apa yang kamu pelajari dari kesalahan itu, lalu fokus ke langkah ke depan. Kamu layak buat bahagia, lho!;0.8798;0.1606;0.6884;0.1914
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku merasa orang lain selalu lebih sukses. Gimana caranya biar nggak iri?;Perbandingan itu bikin lelah, ya. Coba alihkan fokus ke perjalananmu sendiri. Setiap orang punya waktu dan cerita masing-masing. Catat pencapaian kecilmu, itu bakal bantu kamu lihat betapa hebatnya kamu. Aku bangga sama usahamu!;0.6768;0.2087;0.5081;0.1686
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku pengen lebih disiplin buat wujudin potensiku, tapi susah banget. Ada tips nggak?;Disiplin itu memang tantangan! Coba mulai dari kebiasaan kecil, misalnya luangkan 10 menit sehari buat kerja ke arah potensimu. Buat jadwal sederhana dan rayakan setiap langkah kecil. Aku di sini buat ingetin kamu kalau lupa!;0.8699;0.1931;0.5879;0.282
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku ngerasa hidupku nggak seimbang, kayak terlalu fokus ke kerja. Gimana caranya balance?;Keseimbangan itu penting banget! Coba sisihkan waktu buat hal-hal di luar kerja, seperti ketemu temen, olahraga, atau sekadar santai. Buat prioritas yang jelas, dan jangan lupa kasih waktu buat dirimu sendiri. Aku yakin kamu bisa atur ulang!;0.8173;0.2314;0.4203;0.3969
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-109-119;grok;Aku pengen jadi versi terbaik dari diriku, tapi nggak tahu caranya. Dari mana aku mulai?;Jadi versi terbaik itu perjalanan, bukan tujuan instan. Mulai dari kenali apa yang kamu suka dan apa yang bikin kamu bersinar. Coba satu hal baru yang mendukung potensimu, dan nikmati prosesnya. Aku di sini buat dukung setiap langkahmu!;0.8989;0.1503;0.6328;0.2661
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku merasa hidupku stuck, kayak nggak ada kemajuan. Gimana caranya aku bisa move on dari perasaan ini?;Aku ngerti banget rasanya merasa jalan di tempat. Coba alihkan fokusmu ke hal-hal kecil yang bisa kamu syukuri setiap hari, misalnya momen sederhana yang bikin kamu tersenyum. Kadang, mengapresiasi hal kecil bisa buka jalan buat semangat baru. Mau coba tulis tiga hal yang kamu syukuri hari ini?;0.8297;0.115;0.628;0.2018
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Kenapa aku selalu fokus sama kekuranganku? Aku pengen berhenti merasa kurang terus.;Wajar kok kalau kadang kita terjebak sama kekurangan. Coba lihat dirimu seperti gelas yang sudah terisi setengah, bukan setengah kosong. Apa satu kelebihanmu yang kamu suka? Mulai dari situ, kita bisa latih pikiranmu untuk lebih menghargai dirimu sendiri.;0.9361;0.2477;0.3689;0.5672
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku iri sama temen-temenku yang keliatannya sukses. Aku merasa ketinggalan. Apa yang bisa aku lakuin?;Rasa iri itu manusiawi, tapi jangan biarin dia ngatur hidupmu. Setiap orang punya perjalanan sendiri. Coba fokus ke tujuan kecil yang bisa kamu capai sekarang, misalnya belajar skill baru atau nyelesain satu tugas. Apa satu hal yang pengen kamu coba buat maju?;0.8637;0.143;0.4086;0.4551
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku capek banget sama kerjaanku, rasanya nggak dihargai. Harusnya aku ngapain?;Duh, pasti berat ya rasanya. Kadang, mengalihkan fokus ke apa yang kamu nikmati di luar kerja bisa bantu. Apa sih yang bikin kamu happy, seperti hobi atau ngobrol sama temen? Mungkin kita bisa mulai dari situ buat ngisi ulang energimu.;0.7832;0.276;0.4446;0.3387
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku takut gagal kalau coba sesuatu yang baru. Gimana caranya aku berani?;Takut gagal itu normal, kok. Ingat aja, setiap langkah kecil yang kamu ambil itu udah kemenangan. Coba mulai dengan sesuatu yang nggak terlalu menakutkan, misalnya coba hobi baru. Apa satu hal kecil yang pengen kamu coba minggu ini?;0.7734;0.1269;0.5398;0.2336
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Hidupku kok rasanya penuh drama. Aku pengen tenang, tapi susah. Ada saran?;Aku paham, hidup kadang kayak rollercoaster. Coba luangin waktu buat diri sendiri, mungkin dengan meditasi singkat atau jalan-jalan santai. Itu bisa bantu pikiranmu lebih tenang. Kapan terakhir kamu nyoba sesuatu yang bikin rileks?;0.7116;0.212;0.5411;0.1705
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku ngerasa nggak pantas dapat apa yang aku punya sekarang. Gimana caranya aku lebih bersyukur?;Perasaan nggak pantas itu bisa bikin kita lupa sama berkah yang ada. Coba tiap malam tulis satu hal yang bikin harimu spesial, sekecil apa pun. Lama-lama, kamu bakal lihat betapa banyak hal baik di hidupmu. Mau coba mulai malam ini?;0.9745;0.1123;0.1593;0.8152
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku susah nerima keadaanku yang sekarang. Aku pengen berubah, tapi bingung mulai dari mana.;Menerima diri sendiri emang nggak gampang, tapi itu langkah awal buat berubah. Coba tanya diri sendiri, apa satu hal kecil di dirimu yang kamu suka? Dari situ, kita bisa mulai bangun rasa percaya diri buat langkah berikutnya.;0.9426;0.1518;0.1528;0.7899
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku merasa kesepian, kayak nggak ada yang ngerti aku. Apa yang bisa aku lakuin?;Aku di sini buatmu, kok. Kadang, ngobrol sama orang baru atau ikut komunitas yang kamu suka bisa bantu. Apa ada aktivitas atau grup yang pengen kamu coba buat ketemu orang baru?;0.9184;0.0918;0.27;0.6483
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku sering overthinking, susah berhenti. Ada cara buat ngatasin ini nggak?;Overthinking bisa bikin capek, ya. Coba alihkan pikiranmu ke aktivitas yang bikin fokus, kayak nulis jurnal atau gambar. Itu bisa bantu ngurangin kebisingan di kepala. Kapan terakhir kamu nyoba sesuatu yang kreatif?;0.8215;0.2779;0.4551;0.3664
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku ngerasa hidupku nggak ada artinya. Gimana caranya aku nemuin makna?;Cari makna itu kayak perjalanan, nggak instan. Coba pikir, apa satu hal yang bikin kamu merasa hidup, meski kecil? Mungkin membantu orang lain atau nyanyi karaoke. Dari situ, kita bisa cari langkah berikutnya bareng.;0.7136;0.2113;0.4067;0.3069
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku pengen lebih positif, tapi selalu balik lagi ke pikiran negatif. Apa yang salah?;Nggak ada yang salah sama kamu, kok. Pikiran negatif itu kayak kebiasaan, bisa dilatih buat berubah. Coba tiap hari cari satu momen positif, sekecil apa pun, dan tulis. Lama-lama, otakmu bakal terbiasa lihat sisi baik. Mau coba?;0.9317;0.1592;0.549;0.3827
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku ngerasa nggak bisa ngelupain masa lalu. Gimana caranya aku move on?;Masa lalu emang bisa nempel, ya. Coba fokus ke apa yang bisa kamu kontrol sekarang, misalnya buat rencana kecil buat besok. Apa satu hal yang bisa bikin harimu lebih cerah besok?;0.9131;0.1207;0.5569;0.3562
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku benci sama diriku sendiri karena selalu gagal. Aku harus ngapain?;Jangan terlalu keras sama diri sendiri, ya. Kegagalan itu cuma bagian dari proses. Coba lihat satu hal yang kamu pelajari dari kegagalan itu. Apa itu? Dari situ, kita bisa mulai langkah baru.;0.8862;0.1373;0.4453;0.4409
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku ngerasa hidupku nggak adil. Kenapa orang lain kayaknya lebih gampang?;Rasa nggak adil itu wajar, tapi tiap orang punya perjuangannya sendiri. Coba fokus ke apa yang udah kamu capai, sekecil apa pun. Apa satu pencapaian yang bikin kamu bangga?;0.7714;0.1753;0.5553;0.2161
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku pengen punya tujuan hidup, tapi bingung caranya. Ada saran?;Cari tujuan itu kayak petualangan, seru tapi butuh waktu. Coba pikir, apa satu hal yang bikin kamu excited, meski cuma mimpi kecil? Kita bisa mulai dari situ buat bikin rencana.;0.9395;0.2162;0.3658;0.5737
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku ngerasa nggak punya energi buat ngapa-ngapain. Gimana caranya aku semangat lagi?;Kehabisan energi itu berat, ya. Coba mulai dengan sesuatu yang ringan, kayak dengerin musik favorit atau jalan-jalan sebentar. Apa yang biasanya bikin kamu merasa hidup lagi?;0.9258;0.2484;0.3283;0.5974
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku takut orang lain nge-judge aku. Gimana caranya aku lebih percaya diri?;Takut dihakimi itu wajar, tapi kamu nggak bisa kontrol pikiran orang lain. Coba fokus ke apa yang bikin kamu merasa bangga sama dirimu. Apa satu hal yang kamu suka dari dirimu?;0.9233;0.067;0.4657;0.4576
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku ngerasa nggak layak bahagia. Apa yang bisa aku lakuin biar merasa lebih baik?;Kamu layak bahagia, kok, sama seperti orang lain. Coba lakuin sesuatu yang bikin kamu senyum, sekecil apa pun, kayak makan makanan favorit. Apa yang bisa kita coba hari ini?;0.9399;0.2742;0.3975;0.5424
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-120-130;grok;Aku pengen hidupku lebih bermakna, tapi nggak tahu caranya. Bantu aku dong.;Hidup bermakna itu tentang menemukan apa yang penting buatmu. Coba pikir, apa satu hal yang bikin kamu merasa berarti, misalnya bantu orang lain atau kejar hobi? Kita bisa mulai dari situ.;0.9663;0.2404;0.2052;0.7612
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-131-141;grok;Aku merasa kesepian setelah menikah, seperti kehilangan kebebasan. Apa yang bisa aku lakukan?;Aku paham rasanya merasa terjebak. Coba cari satu kegiatan yang dulu kamu suka, seperti ikut komunitas atau hobi kecil. Mulai dari langkah sederhana, misalnya ikut acara lokal atau ngobrol sama temen lama. Itu bisa bantu kamu menemukan ruang untuk dirimu lagi.;0.9283;0.1777;0.3937;0.5346
Berdamai Dengan Diri Sendiri x Muthia Sayekti (2017)-131-141;grok;Kenapa aku merasa nggak punya tujuan setelah berhenti dari aktivitas kampus?;Wajar kok merasa begitu kalau ritme hidup berubah. Coba tanya ke dirimu, apa sih yang dulu bikin kamu semangat? Mungkin kamu bisa coba ikut komunitas baru atau belajar sesuatu yang menarik. Aku bisa bantu cari ide kegiatan kalau kamu mau!;0.8696;0.2853;0.601;0.2686
