file;generator;question;answer;score_entailment;score_neutral;score_contradiction;score_final
Ego is the Enemy - Ryan Holiday-106-116;grok;Kadang aku merasa dunia ini cuma tentang aku. Itu buruk nggak sih?;Wajar kalau kadang kita merasa begitu, tapi dunia ini lebih besar dari kita. Coba lakukan sesuatu buat orang lain, seperti bantu temen atau ikut kegiatan komunitas. Itu bisa bantu kamu melihat perspektif baru.;0.8711;0.2234;0.2032;0.6679
Ego is the Enemy - Ryan Holiday-106-116;grok;Aku takut orang tahu aku nggak sepintar yang mereka kira. Apa yang harus aku lakukan?;Takut ketahuan itu tanda kamu mungkin terlalu tekan diri sendiri buat kelihatan sempurna. Nggak apa-apa kalau kamu nggak tahu segalanya. Coba akui kalau kamu lagi belajar, itu malah bikin kamu lebih kuat.;0.8928;0.1993;0.3055;0.5873
Ego is the Enemy - Ryan Holiday-106-116;grok;Aku merasa hidupku nggak akan pernah sekeren di film. Itu bikin aku sedih.;Film itu cuma potongan cerita, bukan hidup beneran. Hidupmu punya nilai sendiri, walaupun nggak selalu dramatis. Coba cari momen kecil yang bikin kamu tersenyum, seperti sunset atau obrolan ringan sama temen.;0.5658;0.2892;0.4264;0.1394
Ego is the Enemy - Ryan Holiday-106-116;grok;Aku suka merasa aku yang paling menderita di dunia ini. Gimana caranya berhenti begitu?;Perasaan itu bisa bikin kita terjebak. Coba tulis apa yang kamu syukuri setiap hari, sekecil apa pun, seperti makanan enak atau cuaca cerah. Itu bisa bantu kamu lihat sisi lain dari hidup.;0.8794;0.1807;0.2986;0.5808
Ego is the Enemy - Ryan Holiday-106-116;grok;Aku merasa aku harus selalu menang dalam segala hal. Apa itu salah?;Ingin menang itu nggak salah, tapi kalau itu bikin kamu nggak bisa terima kekalahan, itu bisa nyakitin. Coba lihat kekalahan sebagai cara buat belajar, bukan akhir dari segalanya.;0.8434;0.237;0.2777;0.5656
Ego is the Enemy - Ryan Holiday-106-116;grok;Aku sering overthinking tentang apa yang orang pikirkan tentangku. Gimana caranya berhenti?;Overthinking itu kayak radio yang nggak bisa dimatiin. Coba alihkan pikiranmu dengan aktivitas yang bikin fokus, seperti olahraga atau meditasi singkat. Ingat, pendapat orang lain nggak selalu mencerminkan siapa kamu.;0.7232;0.2507;0.5198;0.2034
Ego is the Enemy - Ryan Holiday-106-116;grok;Aku kadang merasa aku nggak layak sukses. Apa yang bisa aku lakukan?;Perasaan nggak layak itu sering datang dari keraguan diri. Coba inget satu keberhasilan kecil yang pernah kamu raih, dan mulai dari situ buat membangun kepercayaan diri. Kamu lebih mampu dari yang kamu pikir.;0.8419;0.1472;0.3401;0.5018
Ego is the Enemy - Ryan Holiday-106-116;grok;Aku merasa aku harus jadi orang lain biar diterima. Aku capek.;Jadi orang lain itu kayak lari di tempat, capek tapi nggak kemana-mana. Coba terima dirimu apa adanya, dan cari orang-orang yang menghargai kamu yang asli. Mulai dari hal kecil, seperti ungkapin pendapatmu dengan jujur.;0.706;0.2441;0.5999;0.1061
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku merasa bangga banget karena baru saja menang lomba, tapi kok malah jadi sombong ya?;Wajar kok merasa bangga atas pencapaian, tapi kalau sampai sombong, itu bisa bikin kita lupa diri. Coba tanya ke diri sendiri, apa yang masih bisa diperbaiki dari kemenangan ini? Fokus ke usaha berikutnya, bukan cuma ke pujian.;0.919;0.1759;0.2694;0.6495
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku pikir aku sudah hebat karena proyekku laku keras, apa salah kalau aku merasa spesial?;Kesuksesan itu memang membanggakan, tapi merasa spesial bisa bikin kita lengah. Ingat, satu keberhasilan bukan akhir perjalanan. Apa langkah selanjutnya yang bisa bikin kamu terus berkembang?;0.8993;0.1825;0.3416;0.5577
Ego is the Enemy - Ryan Holiday-117-127;grok;Kenapa sih aku suka membandingkan diri dengan orang lain? Aku merasa lebih baik dari mereka.;Membandingkan diri itu wajar, tapi kalau bikin kamu merasa lebih tinggi, itu bisa menutup mata dari kekurangan sendiri. Coba lihat, apa yang bisa kamu pelajari dari orang lain, bukan cuma apa yang bikin kamu unggul.;0.9208;0.1964;0.4404;0.4804
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku merasa aku pantas dapat pujian karena kerja kerasku, kenapa orang lain nggak ngeliat itu?;Kerja kerasmu pasti berarti, tapi kadang orang lain nggak selalu notice. Daripada nunggu pujian, coba fokus ke apa yang bikin kamu bangga sama dirimu sendiri. Apa yang paling kamu sukai dari usahamu itu?;0.8804;0.221;0.2632;0.6172
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku suka pamer di medsos biar orang tahu aku sukses, apa itu salah?;Pamer sedikit wajar, tapi kalau tujuannya cuma cari perhatian, itu bisa bikin kamu lupa tujuan aslimu. Coba pikir, apa postingan itu bikin kamu lebih baik, atau cuma bikin orang lain iri?;0.8776;0.1891;0.2915;0.5861
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku merasa nggak perlu denger kritik karena aku udah cukup bagus, bener nggak sih?;Merasa bagus itu boleh, tapi menutup diri dari kritik bisa bikin kamu stuck. Kritik itu kayak cermin, bantu lihat apa yang masih kurang. Apa kritik terakhir yang kamu dengar, dan apa kamu pernah pikirin beneran?;0.8356;0.1966;0.561;0.2746
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku selalu bilang aku bakal sukses besar, tapi kok nggak maju-maju ya?;Bermimpi besar itu bagus, tapi cuma ngomong nggak cukup. Coba cek, apa tindakan kecil yang udah kamu lakukan hari ini buat deketin mimpimu? Mulai dari situ dulu.;0.8987;0.2127;0.2544;0.6443
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku merasa ideku udah paling top, tapi kenapa nggak ada yang ngedukung?;Ide bagus itu awal, tapi eksekusi yang bikin beda. Mungkin orang lain belum lihat hasilnya. Coba ceritain, apa langkah konkret yang udah kamu ambil buat wujudin ide itu?;0.8396;0.1994;0.5018;0.3378
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku nggak suka kerja keras kalau nggak langsung kelihatan hasilnya, apa salah?;Pengen hasil cepat itu manusiawi, tapi kerja keras itu kayak tanam benih, butuh waktu. Kalau nggak sabar, kamu bisa kehilangan sesuatu yang besar. Apa satu hal kecil yang bisa kamu lakuin hari ini buat tetap jalan?;0.8408;0.1893;0.508;0.3328
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku merasa aku lebih pinter dari temen-temenku, makanya aku nggak dengerin mereka.;Merasa pinter boleh, tapi nggak dengerin orang lain bisa bikin kamu ketinggalan perspektif baru. Coba inget, pernah nggak sih temen kasih saran yang ternyata bermanfaat?;0.7951;0.1516;0.6023;0.1927
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku suka bilang aku bakal jadi yang terbaik, tapi kok takut gagal ya?;Ngomong besar itu bisa nyemangatin, tapi juga bikin tekanan. Gagal itu bagian dari proses, kok. Coba fokus ke satu langkah kecil yang bisa kamu lakuin sekarang, apa itu?;0.8411;0.2451;0.4552;0.386
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku nggak mau kerja yang nggak bikin aku terkenal, apa itu salah?;Pengen diakui itu wajar, tapi kalau cuma kejar ketenaran, kamu bisa lupa apa yang bener-bener penting. Pekerjaan yang nggak kelihatan sering jadi fondasi sukses. Apa kerjaan kecil yang kamu hindari sekarang?;0.8132;0.1943;0.5623;0.251
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku merasa nggak perlu belajar lagi karena aku udah cukup tahu, bener nggak?;Merasa tahu banyak itu kadang bikin kita berhenti tumbuh. Orang yang rendah hati selalu nyari pelajaran baru. Coba pikir, apa satu hal yang pengen kamu pelajari tapi belum kesampaian?;0.9373;0.231;0.3634;0.574
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku suka ngomongin rencana besar, tapi males ngerjainnya, kenapa ya?;Ngomongin rencana itu gampang, tapi ngerjainnya butuh komitmen. Mungkin kamu takut gagal, atau cuma suka mimpi doang. Coba mulai dari satu tindakan kecil hari ini, apa itu?;0.8017;0.2056;0.4511;0.3506
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku merasa orang lain nggak ngerti betapa hebatnya aku, apa yang harus kulakuin?;Fokus ke orang lain ngerti kamu itu bisa bikin capek. Daripada nunggu pengakuan, coba buktikan lewat tindakan. Apa satu hal yang bisa kamu kerjain sekarang buat nunjukin kemampuanmu?;0.9005;0.1357;0.3816;0.5189
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku nggak suka denger orang bilang aku salah, padahal aku yakin aku bener.;Yakin sama diri sendiri itu bagus, tapi kadang orang lain lihat sesuatu yang kita lewatin. Coba dengar dulu, apa yang mereka bilang, dan pikirin apa ada benarnya.;0.9304;0.1516;0.3936;0.5368
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku pengen cepet sukses, makanya aku skip langkah-langkah kecil, boleh nggak?;Pengen cepet sukses itu wajar, tapi skip langkah kecil bisa bikin fondasimu rapuh. Sukses itu kayak bangun rumah, butuh batu satu-satu. Apa langkah kecil yang bisa kamu mulai sekarang?;0.8834;0.1882;0.5133;0.3701
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku merasa ideku nggak perlu diperbaiki, udah sempurna, apa itu buruk?;Yakin sama ide itu bagus, tapi bilang sempurna bisa bikin kamu nggak terbuka buat perbaikan. Coba tanya, apa satu hal yang bisa bikin ide itu lebih oke lagi?;0.9685;0.134;0.2092;0.7593
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku suka ngeluh kalau kerjaanku nggak dihargai, apa salah?;Ngeluh wajar, tapi kalau kebanyakan, bisa bikin kamu lupa tujuanmu. Coba pikir, apa yang bikin kamu tetap semangat kerja meskipun nggak dihargai?;0.7983;0.1732;0.5494;0.2489
Ego is the Enemy - Ryan Holiday-117-127;grok;Aku merasa aku nggak butuh bantuan karena aku bisa sendiri, bener nggak?;Mandiri itu hebat, tapi nggak terima bantuan bisa bikin perjalananmu lebih susah. Coba inget, pernah nggak bantuan orang lain bikin sesuatu jadi lebih mudah buat kamu?;0.9538;0.1365;0.3343;0.6194
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku merasa kerja keras kok nggak cukup buat sukses, apa yang salah ya?;Kerja keras memang penting, tapi kadang kita perlu lihat apakah kita bekerja dengan cara yang tepat. Coba refleksi, apakah kamu fokus pada proses atau cuma pada hasil? Mungkin kamu bisa coba atur prioritas atau cari cara baru yang lebih efektif.;0.8105;0.2535;0.4728;0.3377
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku sering pura-pura tahu segalanya di depan orang lain, tapi sebenarnya takut ketahuan. Gimana caranya berhenti begini?;Wajar kok merasa takut ketahuan, tapi pura-pura terus bisa bikin capek sendiri. Coba mulai jujur sama diri sendiri dulu, lalu pelan-pelan akui kalau ada yang nggak kamu tahu. Orang justru lebih respect sama kejujuran, dan kamu bisa belajar tanpa beban.;0.6817;0.277;0.3907;0.2911
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku pengen sukses cepet, apa salah kalau aku ambisius banget?;Ambisi itu bagus, tapi kalau terlalu buru-buru, kamu bisa kehilangan fokus pada langkah-langkah kecil yang penting. Sukses itu kayak perjalanan, bukan lomba lari. Coba nikmati prosesnya dan pastikan ambisimu nggak bikin kamu lupa rendah hati.;0.7036;0.1994;0.6699;0.0337
Ego is the Enemy - Ryan Holiday-128-138;grok;Kadang aku males banget kerja keras, apa aku cuma kurang bakat?;Bukan soal bakat, kok. Kerja keras memang nggak selalu enak, tapi itu yang bikin kita tumbuh. Kalau lagi males, coba mulai dari langkah kecil, misalnya kerja 10 menit aja dulu. Lama-lama kamu akan ketagihan sama progressnya.;0.6328;0.3707;0.5548;0.078
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku suka banget dipuji, tapi kok rasanya nggak pernah cukup?;Wajar kok suka dipuji, tapi kalau kamu terus cari validasi dari orang lain, itu bisa bikin kamu lupa nilai dirimu sendiri. Coba fokus pada apa yang kamu lakukan karena kamu percaya itu benar, bukan karena ingin dipuji.;0.8777;0.1439;0.4347;0.4431
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku takut kalau rendah hati nanti orang nggak notice aku, gimana dong?;Rendah hati bukan berarti nggak kelihatan, lho. Justru kalau kamu fokus pada kerjaan yang berkualitas, orang akan notice hasilmu secara alami. Coba percaya sama proses, nggak perlu buru-buru cari perhatian.;0.6709;0.1537;0.6592;0.0117
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku merasa hasil kerjaku nggak pernah bagus, apa aku nggak cocok di bidang ini?;Hasil yang nggak memuaskan di awal itu wajar banget. Semua orang pernah ngalamin. Coba lihat sebagai bagian dari belajar, bukan tanda kamu nggak cocok. Apa yang bisa kamu tingkatkan? Mungkin kita bisa coba cari tahu bareng.;0.9029;0.1729;0.6896;0.2133
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku sering nunda kerjaan, apa aku cuma nggak disiplin?;Nunda kerjaan nggak selalu soal disiplin, bisa juga karena kamu merasa kewalahan atau takut gagal. Coba pecah tugasmu jadi bagian kecil dan mulai dari yang paling gampang. Kalau masih susah, ceritain ke aku apa yang bikin kamu nunda.;0.852;0.1781;0.3568;0.4952
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku pengen kelihatan sukses di mata orang lain, apa salah?;Ingin diakui itu manusiawi, tapi kalau fokusmu cuma buat kelihatan sukses, kamu bisa lupa sama tujuan aslimu. Coba tanya diri sendiri, apa yang bikin kamu bahagia kalau nggak ada orang yang lihat? Itu yang patut dikejar.;0.8629;0.2256;0.3338;0.5291
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku merasa orang lain lebih beruntung dari aku, kenapa ya hidupku gini?;Perasaan itu wajar, tapi membandingkan diri sama orang lain cuma bikin capek. Tiap orang punya perjalanan sendiri. Coba fokus pada apa yang bisa kamu kontrol, misalnya usaha atau cara pandangmu. Apa satu hal kecil yang bisa kamu syukuri hari ini?;0.7323;0.1704;0.7403;-0.008
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku takut gagal kalau coba hal baru, apa aku harus main aman aja?;Takut gagal itu normal, tapi main aman terus bisa bikin kamu nyesel nanti. Coba mulai dari langkah kecil di hal baru itu, dan ingat, gagal itu cuma cara buat belajar. Apa hal baru yang pengen kamu coba? Kita bisa rencanain bareng.;0.7693;0.2087;0.4759;0.2934
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku merasa kerja keras nggak dihargai, buat apa capek-capek?;Pasti frustrasi kalau merasa nggak dihargai. Tapi kerja kerasmu nggak cuma buat orang lain, itu juga investasi buat dirimu sendiri. Coba cari tahu apa yang bikin kamu tetap semangat, meski nggak ada pujian. Aku dukung kamu, kok!;0.7344;0.1571;0.5431;0.1913
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku suka pamer di medsos biar orang kagum, apa itu salah?;Pamer di medsos sih nggak selalu salah, tapi coba tanya diri sendiri, kenapa kamu merasa perlu bikin orang kagum? Kalau itu cuma buat validasi, mungkin kamu bisa coba cari kepuasan dari dalam diri, misalnya dengan ngerjain sesuatu yang bikin kamu bangga.;0.8333;0.228;0.5497;0.2836
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku merasa nggak cukup pinter buat bersaing sama orang lain, gimana caranya?;Merasa nggak cukup itu wajar, tapi kecerdasan nggak cuma soal akademik. Kamu punya kelebihan yang mungkin belum kamu sadari. Coba fokus pada apa yang kamu suka dan pelajari itu pelan-pelan. Aku yakin kamu bisa berkembang!;0.6522;0.1359;0.655;-0.0028
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku pengen cepet kaya, apa aku harus ambil jalan pintas?;Jalan pintas mungkin kelihatan menggoda, tapi seringkali nggak bertahan lama dan bisa bikin stres. Coba fokus pada membangun sesuatu yang solid, meski butuh waktu. Apa tujuanmu sebenarnya? Mungkin kita bisa bikin rencana yang realistis.;0.789;0.1673;0.7596;0.0294
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku ngerasa ego aku bikin aku susah deket sama orang, apa yang harus aku lakuin?;Bagus banget kamu sadar itu! Ego kadang bikin kita lupa dengerin orang lain. Coba latihan mendengarkan dengan sungguh-sungguh dan tanya pendapat orang tanpa buru-buru membela diri. Itu bisa bikin hubunganmu lebih baik.;0.9058;0.2088;0.4064;0.4994
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku sering merasa hasil kerjaku jelek dibandingkan orang lain, apa aku harus menyerah?;Bandingin diri sama orang lain emang bikin down, tapi itu nggak berarti kamu harus menyerah. Hasil jelek di awal itu bagian dari proses. Coba fokus pada apa yang sudah kamu capai dan apa yang bisa diperbaiki. Aku percaya kamu bisa lebih baik!;0.8904;0.1115;0.8021;0.0883
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku merasa nggak punya tujuan hidup, apa yang salah sama aku?;Nggak punya tujuan hidup itu nggak berarti ada yang salah sama kamu. Banyak orang ngalamin fase ini. Coba mulai dari hal kecil yang kamu suka atau penasaran, lalu eksplor dari situ. Aku bisa bantu kamu cari tahu apa yang bikin kamu semangat.;0.7815;0.222;0.5214;0.2601
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku suka ngeluh kalau kerjaan susah, apa aku cuma lemah?;Ngeluh itu wajar, kok, bukan tanda kamu lemah. Tapi kalau terlalu sering, mungkin kamu bisa coba lihat kerjaan itu dari sudut lain. Apa yang bikin susah? Mungkin kita bisa pecah jadi langkah-langkah kecil biar nggak terasa berat.;0.7306;0.2834;0.7245;0.0061
Ego is the Enemy - Ryan Holiday-128-138;grok;Aku pengen orang lain selalu setuju sama aku, kenapa susah banget?;Wajar kok pengen diterima, tapi nggak mungkin semua orang setuju sama kita. Coba fokus pada apa yang kamu yakini dan dengarkan pendapat lain tanpa merasa terancam. Itu bisa bikin kamu lebih tenang dan bijak.;0.7265;0.2594;0.548;0.1785
Ego is the Enemy - Ryan Holiday-139-149;grok;Aku merasa bangga banget sama pencapaianku, tapi kok malah jadi takut gagal sekarang?;Wajar kok merasa bangga, tapi kadang rasa bangga itu bisa bikin kita terlalu fokus pada diri sendiri. Coba alihkan perhatian ke proses, bukan cuma hasil. Apa yang bisa kamu pelajari dari langkah berikutnya biar tetap berkembang?;0.8553;0.2167;0.5977;0.2576
Ego is the Enemy - Ryan Holiday-139-149;grok;Kenapa ya aku selalu pengen jadi pusat perhatian? Apa ini salah?;Keinginan jadi pusat perhatian itu manusiawi, tapi kalau terlalu kuat, bisa bikin kita lupa tujuan sebenarnya. Coba tanya diri sendiri: apa yang bikin kamu merasa perlu diakui? Mungkin ada cara lain untuk merasa berharga, seperti membantu orang lain.;0.9533;0.159;0.4579;0.4955
Ego is the Enemy - Ryan Holiday-139-149;grok;Aku merasa aku lebih baik dari orang lain di timku. Gimana caranya biar ga sombong?;Punya kepercayaan diri itu bagus, tapi kalau sampai merasa lebih baik, bisa bikin hubungan sama orang lain renggang. Coba lihat kelebihan orang lain di timmu. Apa yang bisa kamu pelajari dari mereka? Itu bisa bikin kamu lebih rendah hati.;0.8863;0.172;0.5033;0.383
Ego is the Enemy - Ryan Holiday-139-149;grok;Aku baru dapat promosi, tapi kok malah stres sendiri?;Selamat atas promosinya! Stres itu mungkin karena kamu merasa harus membuktikan sesuatu. Coba fokus pada apa yang bisa kamu lakukan hari ini, bukan ekspektasi besar. Apa satu langkah kecil yang bisa kamu ambil sekarang?;0.9417;0.2397;0.4734;0.4684
Ego is the Enemy - Ryan Holiday-139-149;grok;Aku pengen sukses besar, tapi takut kehilangan diri sendiri. Apa yang harus kulakukan?;Sukses itu memang menggoda, tapi kalau kita lupa nilai-nilai kita, bisa berujung kosong. Coba pikirkan: apa yang bikin kamu merasa utuh? Pegang erat itu, biar sukses nanti tetap bermakna.;0.883;0.2042;0.6649;0.2181
Ego is the Enemy - Ryan Holiday-139-149;grok;Aku sering merasa orang lain nggak ngerti betapa keras aku berusaha. Apa yang salah?;Pasti frustrasi kalau usahamu nggak diakui. Tapi kadang, kita terlalu fokus pengen orang lain lihat. Coba alihkan energi ke tujuanmu sendiri. Apa yang bikin usahamu berarti buat dirimu, bukan orang lain?;0.8271;0.1624;0.2397;0.5874
Ego is the Enemy - Ryan Holiday-139-149;grok;Aku selalu merasa harus menang di setiap diskusi. Apa ini buruk?;Keinginan menang itu bisa bikin kita lupa mendengar. Diskusi seharusnya tentang saling belajar, bukan cuma menang. Lain kali, coba dengarkan dulu sudut pandang orang lain. Apa yang bisa kamu ambil dari situ?;0.9056;0.2098;0.606;0.2997
Ego is the Enemy - Ryan Holiday-139-149;grok;Aku merasa suksesku sekarang karena keberuntungan. Apa aku pantas dapat ini?;Keberuntungan memang bisa membantu, tapi jangan lupa usaha yang kamu taruh di situ. Coba lihat ke belakang: apa saja yang kamu lakukan untuk sampai di posisi ini? Itu bukti kamu layak.;0.9213;0.1621;0.4477;0.4736
Ego is the Enemy - Ryan Holiday-139-149;grok;Aku benci dikritik. Gimana caranya biar nggak kesal tiap dikritik?;Kritik memang bisa bikin panas, tapi kadang ada pelajaran di dalamnya. Coba lihat kritik itu sebagai saran untuk berkembang, bukan serangan. Apa satu hal dari kritik itu yang bisa kamu pakai untuk jadi lebih baik?;0.8788;0.2786;0.4223;0.4564
Ego is the Enemy - Ryan Holiday-139-149;grok;Aku pengen cepet sukses, makanya aku ambil jalan pintas. Apa salah?;Keinginan sukses cepat itu wajar, tapi jalan pintas bisa bikin fondasimu rapuh. Kalau tujuanmu kuat, coba fokus pada langkah yang solid meski lambat. Apa satu langkah kecil yang bisa kamu ambil tanpa buru-buru?;0.7083;0.1659;0.6551;0.0532
Ego is the Enemy - Ryan Holiday-139-149;grok;Aku merasa orang lain cemburu sama kesuksesanku. Harusnya aku apa?;Bisa jadi itu cuma perasaanmu, atau mungkin ada dinamika di situ. Daripada fokus ke orang lain, coba lihat ke dalam: apa yang bikin kamu merasa perlu membuktikan sesuatu? Fokus pada tujuanmu sendiri dulu.;0.9103;0.3684;0.424;0.4862
Ego is the Enemy - Ryan Holiday-139-149;grok;Aku merasa nggak perlu belajar lagi karena aku udah cukup sukses. Bener nggak sih?;Sukses sekarang nggak berarti kamu tahu segalanya. Dunia terus berubah, dan belajar bikin kamu tetap relevan. Coba cari satu hal baru yang bisa kamu pelajari minggu ini. Apa itu?;0.8235;0.1594;0.7062;0.1173
Ego is the Enemy - Ryan Holiday-139-149;grok;Aku suka pamer pencapaianku di sosmed. Apa itu buruk?;Berbagi pencapaian itu oke, tapi kalau terlalu sering, bisa bikin kamu bergantung pada validasi orang lain. Coba tanya: apa yang bikin kamu merasa perlu pamer? Mungkin ada cara lain untuk merasa bangga.;0.825;0.1995;0.8093;0.0158
