file;generator;question;answer;score_entailment;score_neutral;score_contradiction;score_final
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Setelah kehilangan seseorang, aku nggak tahu lagi siapa diriku. Gimana cara menemukan diriku lagi?;Kehilangan bisa bikin kamu merasa kehilangan bagian dari dirimu, dan itu pasti membingungkan. Coba luangin waktu buat kenal lagi sama dirimu sekarang—tulis apa yang masih kamu suka atau nilai dari dirimu, seperti kebaikan atau kreativitasmu. Lakukan juga sesuatu yang dulu bikin kamu bahagia, seperti menulis atau olahraga. Proses ini butuh waktu, tapi kamu akan perlahan menemukan kembali siapa kamu. Kamu lebih kuat dari yang kamu kira.;0.8786;0.2181;0.258;0.6207
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Setelah kehilangan, aku sulit terhubung sama orang lain. Gimana cara membuka diri lagi?;Wajar kalau kamu merasa menutup diri setelah kehilangan—it’s like protecting yourself. Mulai dari langkah kecil, seperti kirim pesan ke temen buat nanya kabar. Nggak perlu cerita yang berat, cukup ngobrol ringan dulu. Kalau merasa siap, ajak seseorang buat ketemu, seperti ngopi bareng. Hubungan itu kayak tanaman—butuh sedikit usaha untuk tumbuh lagi, tapi kamu pasti bisa melakukannya perlahan.;0.7075;0.3659;0.4608;0.2466
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku lagi berduka, tapi nggak tahu cara yang tepat buat ngelupain kesedihan. Ada saran?;Nggak ada cara yang ‘tepat’ buat berduka, karena setiap orang punya caranya sendiri. Coba cari apa yang bikin kamu merasa nyaman, seperti duduk di taman, dengar musik, atau nulis perasaanmu di jurnal. Biarkan dirimu merasakan kesedihan tanpa buru-buru ngelupainnya. Kalau merasa stuck, ceritain ke seseorang yang bisa dengerin tanpa menghakimi. Kamu berhak merasakan ini, dan kamu juga akan menemukan cara untuk melangkah lagi.;0.7962;0.288;0.2509;0.5452
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Kehilangan bikin aku merasa nggak berharga. Gimana cara membangun rasa percaya diri lagi?;Kehilangan bisa bikin kamu merasa goyah, tapi kamu masih punya banyak nilai. Coba tulis tiga hal yang pernah bikin kamu bangga, seperti saat kamu membantu temen atau menyelesaikan sesuatu. Lakukan juga aktivitas yang bikin kamu merasa kompeten, seperti masak atau olahraga. Kalau bisa, ceritain perasaanmu ke seseorang yang suportif—kadang mereka bisa ngingetin kamu betapa hebatnya kamu. Sedikit demi sedikit, kamu akan merasa lebih kuat.;0.8504;0.2471;0.4421;0.4082
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku masih nanya-nanya kenapa aku kehilangan seseorang. Gimana cara menerima kenyataan ini?;Pertanyaan ‘kenapa’ itu wajar banget, dan itu bagian dari proses menerima. Coba renungkan apa yang bisa kamu pelajari dari kehilangan ini—mungkin kekuatanmu, atau hal baik yang masih ada di hidupmu. Tulis pikiranmu di jurnal, atau ngobrol sama seseorang yang bisa dengerin. Proses ini nggak cepet, tapi dengan mencari makna, kamu akan perlahan bisa menerima dan menemukan harapan lagi.;0.8129;0.3647;0.2501;0.5628
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku sering mikir ‘andai saja’ soal kehilangan yang aku alami. Gimana cara berhenti mikir gitu?;Pikiran ‘andai saja’ itu wajar, tapi bisa bikin kamu terjebak. Coba alihkan fokus ke apa yang bisa kamu kontrol sekarang. Tulis tiga hal yang masih bikin kamu bersyukur, seperti temen atau momen kecil yang bikin senyum. Kalau pikiran itu muncul, coba lakuin sesuatu yang menyerap perhatian, seperti nonton film atau jalan-jalan. Proses ini butuh waktu, tapi kamu akan perlahan bisa melihat ke depan.;0.9083;0.266;0.473;0.4353
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa bersalah banget atas sesuatu yang udah terjadi. Gimana cara ngatasin perasaan ini?;Rasa bersalah bisa terasa berat, kayak beban yang nggak hilang. Coba tanya ke diri sendiri, apa yang bikin kamu merasa bersalah, dan apakah kamu bisa melakukan sesuatu untuk memperbaikinya, seperti minta maaf atau lakuin kebaikan kecil. Kalau nggak bisa diubah, coba tulis perasaanmu di kertas, lalu ingatkan diri bahwa kamu manusia yang bisa salah. Ngobrol sama seseorang yang suportif juga bisa bantu ringanin beban. Kamu layak untuk memaafkan diri sendiri.;0.8643;0.1566;0.1883;0.676
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa bersalah, tapi pengen ubah perasaan ini jadi sesuatu yang positif. Gimana caranya?;Kamu hebat karena pengen mengubah rasa bersalah jadi sesuatu yang baik. Coba pikirkan apa yang bisa kamu pelajari dari situasi ini—mungkin cara memperbaiki hubungan atau jadi lebih baik ke orang lain. Kalau memungkinkan, lakuin tindakan kecil, seperti bantu seseorang atau minta maaf kalau perlu. Tulis juga apa yang kamu syukuri dari dirimu, biar kamu ingat bahwa kamu punya sisi baik. Langkah ini bisa bikin kamu merasa lebih ringan.;0.8273;0.1966;0.2362;0.591
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa bersalah sama seseorang, tapi takut ngomong. Apa yang bisa aku lakukan?;Takut ngomong itu wajar, apalagi kalau ada rasa bersalah. Coba mulai dengan langkah kecil, seperti kirim pesan sederhana untuk nanya kabar, biar hubungan kalian pelan-pelan pulih. Kalau merasa siap, ungkapkan perasaanmu dengan jujur, misalnya, ‘Aku nyesel soal yang dulu, aku pengen baikan.’ Kalau nggak memungkinkan, coba tulis surat yang nggak perlu dikirim, buat ngeluarin perasaanmu. Yang penting, kamu berusaha memperbaiki koneksi, dan itu udah langkah besar.;0.7207;0.2454;0.5222;0.1986
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku takut mencoba lagi setelah ditolak berkali-kali. Gimana cara ngatasin ketakutan ini?;Ketakutan itu wajar setelah beberapa kali ditolak, tapi kamu bisa melatih diri untuk lebih berani. Coba mulai dengan langkah kecil, seperti ngobrol sama orang baru tanpa ekspektasi besar. Ingat bahwa penolakan nggak mendefinisikan nilai dirimu. Kalau takut, tulis alasan kenapa kamu pengen coba lagi, seperti pengen punya temen baru. Lakuin juga sesuatu yang bikin kamu percaya diri, seperti pakai baju favorit atau denger lagu penyemangat. Kamu lebih berani dari yang kamu kira.;0.9425;0.2058;0.2206;0.7218
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku selalu ngerasa gagal setelah ditolak. Gimana caranya berhenti ngerasa gitu?;Perasaan gagal itu bisa bikin down, ya. Coba ambil kertas dan tulis pikiran negatif yang muncul, seperti ‘Aku selalu gagal.’ Lalu, lawan dengan fakta, misalnya ‘Aku pernah berhasil di pekerjaan atau pertemanan.’ Ini membantu kamu lihat dirimu lebih jernih. Kalau masih susah, coba ceritain ke temen yang suportif—mereka sering bisa ngingetin kelebihanmu. Lakuin juga sesuatu yang bikin kamu bangga, seperti selesain tugas kecil. Kamu punya banyak hal hebat, kok.;0.8469;0.2153;0.3551;0.4918
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa down setelah ditolak, tapi nggak tahu cara minta bantuan. Gimana caranya?;Minta bantuan emang nggak gampang, tapi kamu nggak harus cerita semuanya. Coba hubungi temen atau keluarga yang bikin kamu nyaman, lalu ajak ngobrol tentang apa aja—misalnya, tanya film apa yang seru. Kalau merasa siap, bilang aja, ‘Aku lagi nggak enak hati, boleh ngobrol?’ Orang yang peduli pasti seneng dengerin. Kalau nggak punya siapa-siapa, coba ikut grup online yang sesuai minatmu. Koneksi kecil bisa bikin kamu merasa lebih kuat.;0.8404;0.1953;0.5892;0.2512
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa kesepian meski punya temen. Gimana cara bikin hubungan yang lebih erat?;Kesepian meski punya temen itu bisa terjadi kalau hubungannya belum terasa mendalam. Coba pilih satu temen yang kamu percaya, lalu ajak ngobrol tentang sesuatu yang lebih personal, seperti harapan atau ketakutanmu. Nggak harus langsung berat—mulai dari cerita kecil aja. Kalau suka, ajak mereka lakuin sesuatu bareng, seperti main game atau jalan-jalan. Hubungan yang erat butuh waktu, tapi langkah kecil ini bisa bikin kalian lebih dekat.;0.784;0.2497;0.5089;0.2751
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku udah lama merasa kesepian, dan takut ini nggak akan berubah. Apa yang bisa aku coba?;Aku tahu rasanya berat kalau kesepian udah lama nempel. Tapi kamu bisa mulai ubah ini dengan langkah kecil. Coba cari satu kegiatan yang bikin kamu senang, seperti ikut kelas online atau komunitas hobi, untuk ketemu orang baru. Kalau nggak nyaman ketemu orang, mulai dari ngobrol sama orang di sekitar, seperti tetangga atau kasir. Bahkan interaksi kecil bisa bikin perubahan. Kamu nggak sendirian, dan setiap langkah kecil itu berarti.;0.8881;0.1944;0.7092;0.1789
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku sering ngerasa buruk tentang diri sendiri saat kesepian. Gimana cara berhenti ngerasa gitu?;Kritik diri sendiri bisa bikin kita tambah tenggelam, ya. Coba tulis pikiran negatif yang muncul, seperti ‘Aku nggak asyik,’ lalu cari fakta yang melawan, misalnya ‘Aku pernah bikin temen ketawa.’ Ini membantu kamu lihat dirimu lebih adil. Kalau bisa, lakuin sesuatu yang bikin kamu merasa bangga, seperti selesain tugas atau bantu orang lain. Ceritain juga perasaanmu ke seseorang yang suportif—mereka bisa bantu ngingetin bahwa kamu berharga.;0.7551;0.2864;0.3085;0.4466
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku pengen gaul, tapi selalu ngerasa takut atau nggak nyaman. Gimana cara ngatasin ini?;Takut atau nggak nyaman itu wajar, tapi kamu bisa melatih diri untuk lebih terbuka. Coba pikir, apa yang bikin kamu ngerem—mungkin takut dihakimi? Setelah tahu, mulai dari langkah kecil, seperti senyum ke orang di sekitar atau ngobrol sebentar sama temen. Kalau lebih nyaman online, ikut forum tentang minatmu, seperti musik atau game. Setiap kali kamu coba, kamu jadi lebih kuat. Kamu pasti bisa, pelan-pelan aja.;0.7782;0.1859;0.5297;0.2485
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku sering terjebak di pikiranku sendiri dan susah connect sama orang lain. Gimana caranya keluar dari situ?;Terjebak di pikiran sendiri bisa bikin kita ngerasa jauh dari orang lain. Coba fokus ke orang di depanmu—misalnya, kalau lagi ngobrol, dengerin bener-bener apa yang mereka bilang, dan tanyain sesuatu tentang ceritanya. Ini bikin kamu lebih hadir. Kalau pikiranmu mulai lari, tarik napas dalam-dalam, lalu alihkan perhatian ke sekitar, seperti suara atau pemandangan. Latihan kecil ini bisa bantu kamu lebih terhubung sama orang lain.;0.804;0.2227;0.459;0.345
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku pengen lebih peduli sama temen, tapi bingung caranya. Ada tips?;Keinginanmu untuk lebih peduli udah langkah besar. Coba dengarkan temenmu dengan penuh perhatian, dan bayangin gimana rasanya jadi mereka—misalnya, kalau mereka cerita tentang hari yang buruk, pikirkan apa yang kamu rasain kalau di posisi itu. Tanyain sesuatu yang nunjukin kamu peduli, seperti ‘Kamu baik-baik aja nggak?’ atau ‘Pengen cerita lebih?’ Gestur kecil ini bikin mereka merasa dihargai, dan hubungan kalian bisa lebih erat.;0.797;0.3797;0.2568;0.5402
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku kesepian dan pengen ketemu orang baru, tapi nggak tahu mulai dari mana. Ada ide?;Ketemu orang baru bisa jadi cara hebat buat ngurangin kesepian. Coba ikut kegiatan sukarela, seperti bantu acara komunitas atau donasi buku. Ini bikin kamu ketemu orang yang punya nilai sama, dan obrolan bisa mengalir alami. Kalau lebih suka online, cari grup tentang hobi yang kamu suka, seperti fotografi atau masak, dan mulai ikut diskusi. Setiap interaksi kecil, bahkan cuma senyum ke orang, bisa bikin kamu merasa lebih terhubung.;0.8629;0.2059;0.3462;0.5167
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa hancur setelah kehilangan seseorang. Gimana cara mulai pulih?;Aku tahu kehilangan itu rasanya kayak nggak ada harapan, dan itu wajar banget. Coba cari satu hal kecil yang bikin kamu nyaman, seperti duduk di tempat favorit atau dengar lagu yang menenangkan. Beri dirimu izin buat bersedih, tapi coba juga lakuin rutinitas sederhana, seperti makan teratur atau jalan pagi. Kalau merasa berat, ceritain ke seseorang yang bisa dengerin. Pulih itu butuh waktu, tapi kamu nggak sendirian di perjalanan ini.;0.8125;0.2311;0.3312;0.4813
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Setelah kehilangan, aku ngerasa dunia nggak adil. Gimana cara ngatasin pandangan ini?;Kehilangan bisa bikin kita ngerasa dunia berubah, dan itu wajar. Coba cari momen kecil yang masih bikin kamu bersyukur, seperti matahari pagi atau obrolan sama temen. Tulis tiga hal baik yang terjadi dalam seminggu, sekecil apa pun. Kalau pikiran negatif muncul, coba alihkan dengan aktivitas yang bikin fokus, seperti membaca atau masak. Proses ini nggak instan, tapi perlahan kamu akan mulai lihat sisi terang lagi.;0.8582;0.3401;0.3051;0.5531
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku lagi sedih banget karena kehilangan, tapi nggak tahu cara nenangin diri. Apa yang bisa dicoba?;Sedih itu wajar, dan kamu berhak merasakannya. Coba cari cara yang bikin kamu merasa aman, seperti peluk bantal, dengar musik pelan, atau nulis apa yang ada di hati. Nggak perlu buru-buru ‘sembuh’—fokus aja ke apa yang bikin kamu tenang saat ini. Kalau suka, coba jalan-jalan di alam atau buat teh hangat. Kalau masih berat, ceritain ke seseorang yang suportif. Kamu nggak harus hadapi ini sendirian.;0.8398;0.1996;0.5435;0.2963
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa lemah setelah kehilangan. Gimana cara nemuin kekuatan diriku lagi?;Kehilangan bisa bikin kamu ngerasa rapuh, tapi kekuatanmu masih ada di dalam. Coba ingat satu momen ketika kamu merasa bangga, seperti saat kamu bantu orang atau selesain sesuatu. Tulis tiga kualitas dirimu yang kamu suka, seperti sabar atau kreatif. Lakuin juga sesuatu yang bikin kamu merasa hidup, seperti olahraga atau nyanyi. Proses ini butuh waktu, tapi setiap langkah kecil bikin kamu lebih dekat ke versi terbaik dirimu.;0.9378;0.2623;0.2227;0.7151
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku pengen nerima kehilangan yang aku alami, tapi susah. Gimana caranya?;Menerima kehilangan emang nggak gampang, tapi kamu udah berusaha, dan itu hebat. Coba renungkan apa yang kehilangan ini ajarkan ke kamu—mungkin tentang ketahananmu atau hal baik yang masih ada. Tulis pikiranmu di jurnal, atau ngobrol sama seseorang yang bisa dengerin. Tanyain ke diri sendiri, ‘Apa yang bisa aku lakuin sekarang buat hidup lebih baik?’ Proses ini akan membantu kamu perlahan menemukan kedamaian.;0.9166;0.3613;0.2341;0.6825
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku merasa bersalah karena udah nyakitin temen. Gimana cara memperbaiki hubungan ini?;Rasa bersalah itu nunjukin kamu peduli sama hubunganmu, dan itu langkah awal yang baik. Coba mulai dengan gestur kecil, seperti kirim pesan buat nanya kabar. Kalau merasa siap, ungkapin perasaanmu dengan jujur, misalnya, ‘Aku nyesel banget soal yang dulu, aku pengen baikan.’ Dengerin juga apa yang temenmu rasain. Kalau mereka butuh waktu, hargain itu. Yang penting, kamu berusaha, dan itu udah berarti banyak.;0.8096;0.2234;0.637;0.1726
Emotional_First_Aid_Pertolongan_Pertama-1-22;grok;Aku stuck di rasa bersalah atas kesalahan masa lalu. Gimana cara move on?;Rasa bersalah bisa bikin kita terjebak, tapi kamu bisa lepas dari situ. Coba tanya ke diri sendiri, apa yang bisa kamu lakuin sekarang—mungkin minta maaf atau lakuin kebaikan buat orang lain. Kalau nggak bisa diubah, tulis apa yang kamu rasain di kertas, lalu robek sebagai simbol melepaskan. Ingatkan diri bahwa kamu manusia yang boleh salah. Kalau masih berat, ceritain ke seseorang yang suportif—kamu layak untuk memaafkan diri sendiri.;0.8699;0.1339;0.5409;0.329
Emotional_First_Aid_Pertolongan_Pertama-23-45;gpt;Bagaimana cara berhenti menyalahkan diri sendiri atas semua hal?;"Mulailah memetakan fakta: apa yang benar-benar di bawah kendalimu dan apa yang tidak. Tanggung jawab realistis membuatmu bisa berkata, ""Ini porsiku, sisanya bukan,"" lalu lepaskan beban ekstra itu. Setelah itu beri dirimu afirmasi bahwa manusia wajar berbuat salah. Pendekatan ini sejalan dengan konsep self-compassion dari Kristin Neff.";0.7434;0.407;0.1894;0.5541
Emotional_First_Aid_Pertolongan_Pertama-23-45;gpt;Kenapa, ya, aku jadi menjauh dari teman setelah melakukan kesalahan?;Perasaan bersalah yang belum diproses menimbulkan kecemasan setiap kali bertemu mereka, sehingga otakmu memilih menghindar demi rasa aman semu. Akui kesalahanmu secara terbuka, sampaikan maaf yang tulus, lalu ajak mereka menyusun langkah perbaikan bersama agar koneksi pulih.;0.8259;0.2097;0.1953;0.6306
Emotional_First_Aid_Pertolongan_Pertama-23-45;gpt;Seperti apa contoh permintaan maaf yang efektif?;"Pertama, rangkum inti peristiwa: ""Aku sadar kemarin membatalkan janji tanpa kabar."" Kedua, ucapkan maaf spesifik: ""Maaf sudah membuatmu menunggu."" Ketiga, komitmen: ""Mulai sekarang aku akan selalu mengabari setidaknya sehari sebelumnya."" Tambahkan tindakan nyata—misalnya menandai kalender bersama. Formula ini dipopulerkan Guy Winch.";0.7999;0.7264;0.2728;0.527
Emotional_First_Aid_Pertolongan_Pertama-23-45;gpt;Kenapa aku perlu memaafkan diriku sebelum orang lain?;Self-forgiveness memutus siklus rasa bersalah internal yang menyabotase kepercayaan dirimu. Setelah mengampuni diri, kamu lebih tenang sehingga permintaan maaf eksternal terdengar tulus. Robert Enright, pelopor terapi pengampunan, menekankan bahwa maaf pada diri sendiri meningkatkan regulasi emosi.;0.5394;0.6818;0.2204;0.319
Emotional_First_Aid_Pertolongan_Pertama-23-45;gpt;Langkah pertama menata ulang hidup setelah kesalahan apa?;Mulailah dari hal simpel: tidur cukup, rutinitas harian yang teratur, dan satu tujuan kecil yang bisa kamu capai minggu ini. Perubahan kecil memberi sinyal pada otak bahwa kamu bergerak maju, sehingga rasa bersalah makin mengecil.;0.8224;0.2466;0.3153;0.5071
Emotional_First_Aid_Pertolongan_Pertama-23-45;gpt;Apa sebenarnya rumination itu?;"Rumination adalah kebiasaan ""mengunyah"" pikiran yang sama berulang-ulang sampai menimbulkan stres tambahan—seperti menonton ulang film sedih tanpa tombol berhenti. George Slavich menyebutnya cognitive looping yang menghambat informasi baru masuk.";0.7313;0.9147;0.1553;0.576
